Datetime,Text
2019-01-07 22:00:19+00:00,Worried About Tesla Stock? Don’t Be. https://t.co/aoRWf2UmIO
2019-01-07 21:58:33+00:00,@XHNews tesla is more than cars. it’s “future” in one man’s dream. 🤫 keep your tesla stock 😉
2019-01-07 21:32:52+00:00,"@martynschmoll But
$TSLA #Tesla
Mobility as a Service is worth $100 per share for the Stock
Obviously this person has no idea what they are talking about
#ElonMusk said Full Self Driving is only 12 Months away, just like everything else he has ever promised

$TSLAQ anyone?"
2019-01-07 21:25:34+00:00,"@liamdenning @markbspiegel @bopinion At current earnings performance, Tesla will soon reach a rather benign P/E ratio. Unless of course the stock price goes up. Big time."
2019-01-07 21:19:30+00:00,Tesla Stock on a Blockchain Offers Hint of Where Crypto's Headed https://t.co/jWFyU0b3vt
2019-01-07 21:15:27+00:00,Electric Cars: GM Joins Tesla In Tax Credit Phase-Out - Investor's Business Daily https://t.co/TRDMMB4TMQ
2019-01-07 20:58:06+00:00,"@BreadWinner9 @danielb1976 Tesla stock has a lot of inertia. Once it starts moving, people get squeezed, and it keeps moving."
2019-01-08 23:38:32+00:00,"$1.00 EPS Expected for Tesla, Inc. $TSLA https://t.co/uB76O9a96B"
2019-01-08 23:25:26+00:00,🤑Click for a free stock! https://t.co/HSrPfxgZRw 🤑#wolfofwallstreet #daytrade #makemoney #moneytalks #greedisgood #wallstreet #cryptocurrency #bitcoin #investing #tesla #Amazon #altcoin #cryptotrading https://t.co/htNdBDLlQ0
2019-01-08 23:03:36+00:00,"@elonmusk Elon, Tesla was the first stock I ever invested in and I smashed the back of my car. Can I please get a Tesla model 3 for my birthday in February?"
2019-01-08 23:03:11+00:00,Tesla Stock Drops After Elon Musk’s Emotional Interview With The NYT https://t.co/F3BWj0Yv8S https://t.co/MIzVtae9jf
2019-01-08 23:02:03+00:00,"How much did Amazon's HQ2 announcement piss people off?

How did Elon Musk's tweets affect Tesla's stock?

14 charts on 2018's #tech trends: https://t.co/ZSp7bZ5QNf #dataviz https://t.co/Gzwt9tZl88"
2019-01-08 22:53:11+00:00,Larry Ellison owns $1 billion in Tesla stock - Business Insider https://t.co/uleEvIA3nH
2019-01-08 22:52:06+00:00,"@enn_nafnlaus @Alhiyafi1 @elonmusk Actually, most Tesla shorts actually try to help the victims of this fraudulent company, while most Tesla owners (both stock and cars) routine engage in victim blaming."
2019-01-08 22:15:47+00:00,"https://t.co/xjaBGfywQr
⁦@MrCraayfish⁩ my 9yr old analyzing Apple stock problems. ⁦@elonmusk⁩ ⁦@ZONEofTECH⁩ ⁦@ForbesTech⁩ ⁦@SteveHarveyFM⁩ next up he will he reviewing Tesla car features"
2019-01-08 22:05:22+00:00,"Had a blast hosting last week's Stock Market Game awards banquet! Thanks @JasenLee1 for covering. Students from the winning teams give speeches-one quoted Warren Buffet, &amp; another commented on Tesla and the SEC investigation! *PRICELESS* :-)  https://t.co/T7VdJR8SW0"
2019-01-08 21:46:46+00:00,"Apple, Facebook, and Tesla Stock Become Tokenized on Ethereum, Available Next Week https://t.co/tGHjxhG15y"
2019-01-08 21:45:31+00:00,Stock Futures Climb; Here's Tesla's No. 2 Shareholder - Investor's Business Daily https://t.co/cVpZ1fADcb
2019-01-09 23:59:11+00:00,"@28delayslater I mean… they will spread anything that puts Tesla in a negative light. Even if it only convinces one person to sell all their Tesla stock, it’s worth it for them, no? Anything that gives them a 5 minute window to cover is probably game at this point…"
2019-01-09 23:53:48+00:00,"Tesla stock up 0.1% after hours on news that it will discontinue 75 kWh S/X vehicles, thereby making itself completely and totally uncompetitive w/ new EVs from German automakers. $TSLA"
2019-01-09 23:52:22+00:00,"#Cramer pumping this shitty pot stock.. $CGC, as if it is any different than the others.. it’s not. Mirrors $ACB, just later to the party.    Don’t get caught in hype.  These will all be Beer &amp; Bread companies, not Tesla. https://t.co/TWY38WIzUE"
2019-01-09 23:21:29+00:00,@elonmusk Every time when Tesla stock is up you do something weird and then stock fall down crazy.
2019-01-09 21:46:15+00:00,yall where do i invest my £££??? Like the stock market??? Who?? Amazon stocks?? Tesla stocks??? What the fuck should i invest my coin
2019-01-09 20:21:56+00:00,@elonmusk Back to when Tesla stock was $7
2019-01-09 20:07:32+00:00,Tesla Outsells BMW and Lexus in the U.S. Despite Falling Stock https://t.co/oJvwEJLCP3 via @RobbReport
2019-01-09 19:24:27+00:00,@elonmusk With all the excitement about the China factory and the new Tesla x car model I am wondering what you sir have in stock for we africans
2019-01-09 19:24:19+00:00,Tesla Motors Inc (TSLA) stock rose by 2.0456%! Currently priced at 342.21. https://t.co/8k6jNmB86Z
2019-01-09 19:16:49+00:00,"My goal is to have one paycheck go to bills and the other paycheck go straight into investing in more stocks , I would love to have atleast 2 shares Tesla of stock this year"
2019-01-09 17:35:15+00:00,@Danstringer74 @ElonsPromises @SamAntar And the stock price. For the same reason. Stock price is Elon's cash. Maybe also Tesla's
2019-01-10 23:44:40+00:00,@TeslaCharts @BenHobbsTX Sounds like someone shorted Tesla stock 😆
2019-01-10 23:31:13+00:00,"Estonian Exchange Offers Tokenized Stock Trading for Companies like Apple, Google, and Tesla

Read More: https://t.co/VyzSUoqNHO

#adoption #altcoins #blockchain #exchange #finance #news #blockchain_technology #dx.exchange #exchange #finance #tokenization"
2019-01-10 23:18:11+00:00,Tesla Motors Inc (TSLA) stock rose by 1.9023%! Currently priced at 344.97. https://t.co/8k6jNmB86Z
2019-01-10 22:04:32+00:00,@elonmusk Can you donate to my GoFundMe please I really need AirPods if you donate I will buy Tesla stock I promise
2019-01-10 20:58:36+00:00,"@erasmuselsner @wolfejosh @Tesla Big picture, didn't he actually pull that on public markets with SolarCity? Fund the R&amp;D, stock devalues, Elon has highest utility and Tesla buys it on the cheap... 😂"
2019-01-10 20:58:32+00:00,"@markbspiegel @matt_levine Here's the thing, Mark..  I read the craziest, ridiculous things said by Elon, or done by Tesla, and seems like Every. Single. Thing....should be followed-up by:  And the stock price went up the following day...

I truly do not understand..... *big sigh*"
2019-01-10 20:45:56+00:00,"@CatClifford @elonmusk @Tesla nope 100% ridiculous and never going to happen..its just musk pumping $tsla stock to get it over $360.  And you took the bait with this ""news"" article."
2019-01-10 20:36:41+00:00,@ShinyDunsparce @SiRSONlC @table_delete @sbcrazee @CNBC @elonmusk You talking about modifications all the time.. But stock models from other car make are uncomparable to Tesla.. Not all but most of them.
2019-01-10 20:14:47+00:00,"@MacGyver_BE @ValueAnalyst1 @Honda Agreed!  Better for Tesla stock and financials, but harder for the mission.  No else is serious yet.  Blind ..."
2019-01-10 19:51:35+00:00,"@SergeantGamerr @kdogpenny1 @elonmusk @Tesla You think Musk is just joking? Uh, no. These ""promises"" he makes are his stock-in-trade (pardon the pun), and it's what he uses to fluff up his stock price whenever he feels it's a bit low. He/Tesla got fined $40M for similar. It's no joke, just endless lies to prop up stock."
2019-01-10 19:35:14+00:00,"New post (The Rally in Tesla Stock Is Running Low On Power) has been published on  -  &gt;

Tesla (NASDAQ:TSLA) stock has been on a monster rally over the past several days. In fact, TSLA stock rallied over 10% in just four... - https://t.co/7eKml6NbX1 https://t.co/p8PUhuVIwX"
2019-01-11 23:28:17+00:00,"@fly4dat @GreatPaulSmith I think I'm going crazy with this shit, stock just keeps going up. I ask myself, will this be the thing that breaks it? It's totally surreal. It's so important to Tesla, but even with approval they probably won't sell many anyway... but bulls simply don't care. Craziest thing."
2019-01-11 22:26:17+00:00,⚡️FLASH SALE: 20% thru Jan 13⚡️ The #3TRAY is BACK IN STOCK and ready to rock! 🚗🔋 The 3TRAY is the ultimate organizer to maximize usable storage in your #Tesla #Model3 center console. Get one NOW! @teslainventory @TeslasocialC @Teslatunity @ElectricJen @28delayslater
2019-01-11 22:21:28+00:00,"@JumpDude420 @yuxuancao1997 @ComedyCoke @tomi @elonmusk Its a metal frame with huge margins. It doesn't suddenly fall apart if you didn't build it in a dust free environment. All the pressure vessels were done inside tent.

But i guess the company about to fly nasa Astros gets reckless to pump tesla stock or something?,?"
