Datetime,Text
2018-01-17 10:21:31+00:00,"As Microsoft $MSFT Stock Price Rose, Northrock Partners Lifted Its Holding https://t.co/fie4fiY4u4"
2018-01-18 19:06:54+00:00,"As Microsoft $MSFT Stock Price Rose, Washington Trust Bank Lifted Stake by $6.09 Million ..."
2018-01-18 18:59:26+00:00,Microsoft $MSFT Holder Caldwell &amp; Orkin Raised Its Position by $1.52 Million as Stock Value Rose ...
2018-01-18 17:26:46+00:00,"Microsoft Com $MSFT Stock Value Rose While Portfolio Solutions Has Cut by $370,000 Its Holding ..."
2018-01-18 00:54:31+00:00,$MSFT #stock #chart flashes #bearish reversal pattern as momentum fades but #stock shows slight rise of +2.08% #Microsoft https://t.co/lGiLOGGP8b
2018-01-19 18:31:17+00:00,"Yorktown Management &amp; Research Co Has Trimmed Holding in Microsoft $MSFT by $310,800 as Stock Rose ..."
2018-01-19 13:10:31+00:00,"As Microsoft $MSFT Stock Rose, Pekin Singer Strauss Asset Management Has Lifted Holding by $3.51 Million ..."
2018-01-19 13:10:31+00:00,The world's 3 richest Microsoft billionaires are together worth $155 billion. Less than a third of that is tied to $MSFT stock https://t.co/mPXtDah1kq
2018-01-19 04:12:28+00:00,Microsoft $MSFT Stock Rating Upgraded by Zacks Investment Research https://t.co/yG9D8Ks1U0
2018-01-21 12:27:35+00:00,Microsoft $MSFT Stock Rating Reaffirmed by Credit Suisse Group https://t.co/cZcatnCYlx
2018-01-22 22:05:12+00:00,$MSFT Up 1.9% Today. Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/wYj3FKNs8G
2018-01-22 19:12:20+00:00,$MSFT It's amazing what happens to your stock price when your actual earnings scream past the expected earnings like Microsoft. https://t.co/gG1YvvE61F
2018-01-22 18:19:11+00:00,"$MSFT Microsoft stock price has come a long way since Nadella replaced Ballmer on Feb 4, 2014  From about $36.00 to $91.00 in just under 48 months or an increase of about 26% a year compounded vs about 16.5% compounded for the NASDAQ composite"
2018-01-22 10:27:56+00:00,Narwhal Capital Management Has Decreased Its Microsoft $MSFT Position as Stock Value Rose ...
2018-01-23 16:24:00+00:00,Bullish on Microsoft (MSFT) As Stock Hits New High https://t.co/1O9GrzGaEX $MSFT
2018-01-23 14:20:07+00:00,Fort Point Capital Partners Position in Microsoft $MSFT Lifted as Stock Price Rose https://t.co/9WSuUiTQwl
2018-01-23 09:35:57+00:00,"$MSFT: Microsoft Corporation has lost a star, now a 3 star stock. (https://t.co/9FXrRT0tbx)"
2018-01-23 04:18:10+00:00,Bullish on Microsoft (MSFT) As Stock Hits New High https://t.co/1O9GrzGaEX $MSFT
2018-01-24 23:43:26+00:00,Bullish on Microsoft (MSFT) As Stock Hits New High https://t.co/1O9GrzGaEX $MSFT
2018-01-25 18:42:20+00:00,"Microsoft's stock jumps toward record after upbeat analyst comments https://t.co/fSV2Crqd84
-
$MSFT"
2018-01-25 16:12:36+00:00,$MSFT- Great value at $92 this stock will be at $120 soon. Great CEO. #makemoney #Stockstowatch #TradingStrategy @Microsoft
2018-01-25 12:13:53+00:00,"As Microsoft $MSFT Stock Price Rose, Argyle Capital Management Has Cut Its Stake https://t.co/4oljmdKhnV"
2018-01-28 19:16:54+00:00,Microsoft $MSFT Stock Rose While Cornerstone Advisors Raised Its Holding https://t.co/5A0rg3EFEQ
2018-01-28 14:52:38+00:00,"Capital One National Association Has Cut Its Stake in Microsoft $MSFT by $596,884 as Stock Price Rose ..."
2018-01-28 10:16:02+00:00,Microsoft Corporation Stock Hits Another High Ahead Of Earnings https://t.co/A6bobN8evM $MSFT #stocks
2018-01-29 23:30:54+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-01-29 16:12:42+00:00,@Microsoft Thank You $MSFT for the free share of stock. You are always increasing in share price! Anyone want to earn a possible free share of stock from Microsoft sign up for 100% free here https://t.co/tcYJSuLtWx https://t.co/JYEQy1fKXE
2018-01-29 13:16:52+00:00,$MSFT Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/b0batWX30v
2018-01-29 12:03:45+00:00,Microsoft Corp. $MSFT Shareholder Cullen Capital Management Has Cut Position as Stock Value Rose ...
2018-01-30 18:50:09+00:00,The Best Big Tech Stock to Own This Earnings Season Is Being Underestimated $MSFT @microsoft https://t.co/Jo4utaztRg
2018-01-30 17:08:23+00:00,"As Microsoft $MSFT Stock Rose, Holder Bill &amp; Melinda Gates Foundation Trust Decreased by $592.00 Million It..."
2018-01-31 23:30:05+00:00,"https://t.co/kIhIohwKf6 // As Microsoft (MSFT) Stock Value Rose, Summit... // $MSFT #trading #investing #stocks https://t.co/iK6ge44FYD"
2018-01-31 22:00:47+00:00,"$MSFT Event Reminder for Microsoft Corporation
From our Stock News Alerts App"
2018-01-31 21:52:21+00:00,#Microsoft Corporation (MSFT) Stock Little Changed By Earnings Beat $MSFT https://t.co/OIS0MlN6bg
2018-01-31 21:44:53+00:00,Sabal Trust Co Has Lowered Stake in Microsoft $MSFT as Stock Value Rose https://t.co/Ax8w5HPTGT
2018-02-01 23:16:09+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-02-01 20:00:05+00:00,"https://t.co/kIhIohwKf6 // As Microsoft (MSFT) Stock Value Rose, Summit... // $MSFT #trading #investing #stocks https://t.co/huud51HiDa"
2018-02-01 18:41:02+00:00,Microsoft’s skyrocketing stock closing in on $100/share thanks to cloud emphasis https://t.co/JKQ0ABSpvk $MSFT #earnings https://t.co/S3gdOGkPrz
2018-02-01 15:12:29+00:00,"$MSFT #Microsoft #Q3 #guidance #beats #revenue #estimates, #stock increases +0.27%, #MSFT https://t.co/21fLlqxtep"
2018-02-02 15:50:40+00:00,"@LaMonicaBuzz Terrific strong &amp; uptrend in $AMZN, at such growth momentum,  it will likely pass $MSFT in market cap. However,  I still think that $MSFT is a much better buy if you factor in value,  growth &amp; P/E ratio. $AMZN is a very expensive stock. Microsoft shares are cheaper."
2018-02-02 15:28:51+00:00,"$MSFT #Microsoft #goes after #Windows '#scareware' that #tries to #pressure you for #payment, #stock drops -1.07%, #MSFT https://t.co/SCtUvQ5XHL"
2018-02-03 19:37:02+00:00,Microsoft Corp. $MSFT Stock Value Rose While Stack Financial Management Has Lowered by $17.45 Million Its P...
2018-02-03 14:52:12+00:00,West Coast Financial Has Boosted Its Microsoft $MSFT Stake by $1.64 Million as Stock Price Rose ...
2018-02-04 20:21:24+00:00,JUST UPDATED: $MSFT Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/pyz9NuFXRu
2018-02-04 14:00:36+00:00,"Reuters : ""Amazon $AMZN stock market value on verge of eclipsing Microsoft $MSFT"" - https://t.co/hH48Srf7Q2"
2018-02-04 14:00:36+00:00,"Reuters : ""Amazon $AMZN stock market value on verge of eclipsing Microsoft $MSFT"" - https://t.co/vCIGG8Qoi7"
2018-02-05 15:29:55+00:00,Microsoft $MSFT Valuation Rose While Stock Yards Bank &amp; Trust Co Has Raised Holding https://t.co/F6JNMWteqH
2018-02-05 13:11:42+00:00,"$MSFT 90.09 -1.69 -1.8% (Premarket)  Microsoft (NASDAQ:MSFT) Latest News, Stock Price and Trading Information https://t.co/6SVEHUqa3K"
2018-02-05 11:46:47+00:00,Microsoft $MSFT Stock Rating Reaffirmed by Sanford C. Bernstein https://t.co/dX8d6qzEGY
2018-02-05 11:20:49+00:00,Microsoft $MSFT Stock Rating Reaffirmed by BMO Capital Markets https://t.co/vSKrkheWBx #markets
2018-02-06 13:12:08+00:00,"As Microsoft $MSFT Stock Rose, Optimum Investment Advisors Boosted Its Position https://t.co/BfCTqJCcc1"
2018-02-06 10:37:36+00:00,"As Microsoft $MSFT Stock Value Rose, Argyle Capital Management Has Cut Holding https://t.co/mYka0ElRZM"
2018-02-07 22:20:46+00:00,"February 7, 2018: #365daysofvalue #day027! Today I am analyzing $MSFT @Microsoft . The stock price is $89. My fair value = $68. I believe the shares are overvalued. Who agrees? Please comment/retweet/like! #ValueInvesting https://t.co/m6NQRCJlmc"
2018-02-07 21:49:44+00:00,$MSFT Down 2.2% Today. Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/46kKsyCnYS
2018-02-07 18:44:18+00:00,"ING Buys More GE Stock, Dumps Intel, Microsoft $GE $MSFt $INTC  https://t.co/5whslfbAhg"
2018-02-07 16:29:56+00:00,Microsoft $MSFT Stock Rating Upgraded by Zacks Investment Research https://t.co/42Ur3o4H3a
2018-02-08 15:01:38+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-02-09 19:01:26+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-02-10 05:00:06+00:00,"Upcoming Dividend Alert For MSFT - Microsoft Corporation
Ex-Div Date: 2018-02-14
Dividend Amount: 0.42

#dividend #stocks $MSFT
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH"
2018-02-12 11:56:03+00:00,Analytical Guide for two rising stock&amp;#39;s: Microsoft Corporation (MSFT ... https://t.co/nM5PHtjiJ4 $MSFT #stocks #stockmarket
2018-02-13 08:46:01+00:00,Microsoft Corporation (MSFT) – Reading Analyst Stock Recommendation: https://t.co/fnZPuFzqLi $MSFT #stocks #stockmarket
2018-02-14 21:01:09+00:00,"$MSFT Event Reminder for Microsoft Corporation
From our Stock News Alerts App"
2018-02-14 04:05:41+00:00,$MSFT Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/rSdckQTxs9
2018-02-15 01:23:40+00:00,Microsoft $MSFT Stock Rating Reaffirmed by Tigress Financial https://t.co/lXK8qesKXr #stocks
2018-02-17 01:21:56+00:00,Somewhat Favorable Media Coverage Somewhat Unlikely to Impact Microsoft $MSFT Stock Price https://t.co/fDHCpILpaY
2018-02-18 19:15:47+00:00,$MSFT Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/nYcI1R7tSU
2018-02-18 11:11:31+00:00,Microsoft $MSFT Stock Rating Reaffirmed by Tigress Financial https://t.co/2aAS42M9UK
2018-02-20 23:58:02+00:00,"Christopher C. Capossela Sells 3,000 Shares of Microsoft Co. $MSFT Stock https://t.co/hK4GNP32Kg #stocks"
2018-02-20 14:31:11+00:00,"Stock Picks - MICROSOFT CORPORATION - We sold the stock $MSFT at $91.25, that's a 4.91% move since we purchased it 10 days ago!"
2018-02-21 21:30:26+00:00,Microsoft Stock Forecast: Why Microsoft Must Accelerate Development Of Windows Core OS  https://t.co/eIm1vAKdaz…    $msft #fintech #ai
2018-02-21 20:21:54+00:00,Microsoft Stock Forecast: Why Microsoft Must Accelerate Development Of Windows Core OS  https://t.co/j4Tcd49VJI    $msft #fintech #ai
2018-02-21 20:21:54+00:00,Microsoft Stock Forecast: Why Microsoft Must Accelerate Development Of Windows Core OS  https://t.co/6mTdbzpA6R    $msft #fintech #ai
2018-02-21 20:21:54+00:00,Microsoft Stock Forecast: Why Microsoft Must Accelerate Development Of Windows Core OS  https://t.co/yg7vD6W363    $msft #fintech #ai
2018-02-22 07:10:05+00:00,Microsoft Stock Forecast: Why Microsoft Must Accelerate Development Of Windows Core OS  https://t.co/yg7vD7dEuD    $msft #fintech #ai
2018-02-22 07:05:04+00:00,Microsoft Stock Forecast: Why Microsoft Must Accelerate Development Of Windows Core OS  https://t.co/K336se71gU    $msft #fintech #ai
2018-02-22 02:45:14+00:00,"Better Stock: Microsoft Corporation (MSFT) vs. Cisco Systems, Inc. (CSCO) @themotleyfool #stocks $CSCO, $MSFT, $ANET https://t.co/I06lpx7qXC"
2018-02-22 02:08:15+00:00,"Christopher C. Capossela Sells 3,500 Shares of Microsoft Co. $MSFT Stock https://t.co/j9gh9FdkSB"
2018-02-25 19:40:34+00:00,$MSFT Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/wv2Llv8WOa
2018-02-26 23:31:06+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-02-26 19:19:32+00:00,This week's top stock picks are: Microsoft and Workday. $MSFT $WDAY https://t.co/FP0A3fY36B
2018-02-26 16:53:50+00:00,Microsoft Stock Will Benefit From Resurgent PC Market $MSFT - https://t.co/VE7pbfOQvV
2018-02-27 10:39:30+00:00,"Insider Selling: Microsoft Co. $MSFT EVP Sells 3,500 Shares of Stock https://t.co/PQG9o0iJdr"
2018-02-27 02:10:31+00:00,"Microsoft Co. $MSFT EVP Sells $325,500.00 in Stock https://t.co/wJTGjoV1uf #stocks"
2018-02-28 16:16:02+00:00,Microsoft Corporation (MSFT) – Watch List Unusual Volume stock https://t.co/QJBcHytgz8 $MSFT #stocks #stockmarket
2018-02-28 16:02:00+00:00,"I have owned $MSFT stock for years, but never heard of Microsoft as BOTH a cannabis and a cryptocurrency play until @Robinson_STI of @MoneyMapPress described why it is on my @MoneyLifeShow today. Hmm. #mindblown"
2018-02-28 09:52:41+00:00,"Insider Selling: Microsoft Co. $MSFT EVP Sells 3,500 Shares of Stock https://t.co/fcqABp9N02 #markets"
2018-02-28 09:52:39+00:00,"Insider Selling: Microsoft Co. $MSFT EVP Sells 3,500 Shares of Stock https://t.co/DJwejfMtAU #stocks"
2018-03-04 20:16:07+00:00,Microsoft Corporation (NASDAQ:MSFT) – Hot Stock under Review https://t.co/63Ax41U9UL $MSFT #stocks #stockmarket
2018-03-07 11:53:31+00:00,Microsoft $MSFT Stock Rating Lowered by Zacks Investment Research https://t.co/ct7Cgo4SUy
2018-03-08 21:30:17+00:00,"Don't Worry About Record Highs, the #Microsoft Stock Price Will Keep Climbing https://t.co/mq6jxbPq3T $MSFT"
2018-03-08 11:28:08+00:00,Microsoft $MSFT Stock Rating Lowered by Zacks Investment Research https://t.co/lPOL3JFwcz
2018-03-09 23:16:10+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-03-09 22:30:16+00:00,"Don't Worry About Record Highs, the #Microsoft Stock Price Will Keep Climbing https://t.co/SNbHvAgF7Z $MSFT"
2018-03-10 19:31:10+00:00,Microsoft $MSFT Stock Rating Lowered by Zacks Investment Research https://t.co/h5gaURLKq5
2018-03-10 19:27:41+00:00,Microsoft $MSFT Stock Rating Lowered by Zacks Investment Research https://t.co/SQ2QKYfXa2 #stocks
2018-03-10 19:27:37+00:00,Microsoft $MSFT Stock Rating Lowered by Zacks Investment Research https://t.co/zonunoK1lj
2018-03-10 11:30:19+00:00,"Don't Worry About Record Highs, the #Microsoft Stock Price Will Keep Climbing https://t.co/r1plPHXGT8 $MSFT"
2018-03-11 16:49:52+00:00,"$MSFT Microsoft is up 47% since being featured in our April 2nd, 2017 newsletter! 🤑

If you missed out on this epic move, the stock is presenting another great investment opportunity.
https://t.co/b6VMErwm9Z"
2018-03-12 16:46:04+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-03-14 21:54:10+00:00,"$MSFT Microsoft is up 47% since being featured in our April 2nd, 2017 newsletter! 🤑

If you missed out on this epic move, the stock is presenting another great investment opportunity.
https://t.co/b6VMErwm9Z"
2018-03-17 19:56:02+00:00,Hot Stock&amp;#39;s Alert – Microsoft Corporation (NASDAQ: MSFT) https://t.co/O4Ee7Z00y4 $MSFT #stocks #stockmarket
2018-03-17 11:30:21+00:00,"This Day in Stock Market History:
1988 - Apple $AAPL sues Microsoft $MSFT for copyright infringement 
https://t.co/mfEUzNjzwQ"
2018-03-18 21:10:18+00:00,$MSFT Microsoft Stock Analysis: https://t.co/TFUMPzKFN5 #dividends #technology #valueinvesting #yield #dividend #growth https://t.co/roeNxqLtue
2018-03-19 13:22:25+00:00,Microsoft Stock Could Soar With New Gaming Cloud Division $MSFT - https://t.co/GxCQBr7rTd
2018-03-20 22:16:47+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-03-20 12:02:51+00:00,"$BB $bb Its not just the Microsoft $MSFT deal, but what this deal will lead to plus that Facebook $FB lawsuit. In a sane world, this stock should be at $30 today. #Stcok #Trading #DeepValue"
2018-03-20 00:24:10+00:00,$MSFT BlackBerry stock jumps after saying it will provide security for Microsoft Office phone apps https://t.co/gBilMWIw8p
2018-03-21 13:12:31+00:00,"Insider Selling: Microsoft Co. $MSFT EVP Sells 3,500 Shares of Stock  https://t.co/upvORt6EE1"
2018-03-21 13:01:22+00:00,BlackBerry stock jumps after saying it will provide security for Microsoft Office phone apps $MSFT $BB https://t.co/I51WLCv5fQ https://t.co/TsD8Y7ViBG
2018-03-22 12:58:07+00:00,"White Lighthouse Investment Management Inc. Invests $448,000 in Microsoft Co. $MSFT Stock https://t.co/rd6iqL7lVi #stocks"
2018-03-22 12:58:05+00:00,"White Lighthouse Investment Management Inc. Invests $448,000 in Microsoft Co. $MSFT Stock https://t.co/waFw8AaM7Q"
2018-03-23 18:16:02+00:00,"$MSFT New SEC Document(s) for Microsoft Corporation
From our Stock News Alerts App"
2018-03-23 07:49:55+00:00,Microsoft $MSFT Stock Rating Reaffirmed by William Blair https://t.co/RK0pL94hyH #markets
2018-03-24 13:41:12+00:00,Microsoft Co. $MSFT Shares Sold by Stock Yards Bank &amp; Trust Co. https://t.co/gZdylwkAJf #stocks
2018-03-24 13:41:10+00:00,Microsoft Co. $MSFT Shares Sold by Stock Yards Bank &amp; Trust Co. https://t.co/jVoDqtU4gc
2018-03-24 13:39:09+00:00,Microsoft Co. $MSFT Shares Sold by Stock Yards Bank &amp; Trust Co. https://t.co/8wevTK6Be8 #stocks
2018-03-24 09:52:38+00:00,#Stock #MSFT $MSFT Microsoft Short positions below 92.50 with targets at 83.70 &amp; 80.80 in extension. https://t.co/XBJec0HHdA
2018-03-26 22:55:14+00:00,$MSFT stock +6% after hours  -- Microsoft shares surge after Morgan Stanley predicts it will reach $1 trillion market cap in a year https://t.co/3Ij8w1Ifkq
2018-03-26 20:55:54+00:00,"$MSFT Microsoft Up 7.8% Today.
Valuation, Profitability, and Dividend Safety.
Stock Analysis: https://t.co/TFUMPzKFN5
dividends #technology #valueinvesting #dividend #investing #growth #yield https://t.co/FPSVyS32Kb"
2018-03-26 20:38:43+00:00,"$MSFT has best day since 2015
Microsoft Corp.  surged on Monday, jumping in its biggest one-day pop in years and helping to lead both the technology sector and the broader market higher. The stock (MSFT), a Dow component, climbed 7.6% and posted its best day since  Oct. 2015 ."
2018-03-26 20:06:17+00:00,"Microsoft might be my tech leader with all of its diversity. $MSFT even exposes me to Apple since they saved Apple from bankruptcy in exchange for stock back in the day. Also their cloud platform, Azure, is undrvalued by the market at the moment."
2018-03-27 20:50:11+00:00,"$MSFT Microsoft Down 4.4% Today.
Valuation, Profitability, and Dividend Safety Scores.
Stock Analysis: https://t.co/TFUMPzKFN5
#dividends #technology #valueinvesting #dividend #investing #growth #yield https://t.co/6jkufV8zux"
2018-03-27 06:00:05+00:00,https://t.co/KU8MsGN8Uy // Microsoft Stock Best Investments 2018 // $MSFT #trading #investing #stocks https://t.co/MS8OylHLdc
2018-03-27 04:11:16+00:00,Microsoft $MSFT Stock Rating Lowered by Vetr https://t.co/lWvZuaaauw
2018-03-27 04:10:42+00:00,Microsoft $MSFT Stock Rating Lowered by Vetr https://t.co/LZ4OzwA1xN #stocks
2018-03-28 22:07:35+00:00,Microsoft $MSFT Stock Rating Lowered by Vetr  https://t.co/B12mPEtDht
2018-03-28 15:30:05+00:00,How Microsoft (MSFT) Stock is Bucking the Market Correction https://t.co/07BoEcbqEL $MSFT #investing $AMZN $NFLX $AAPL https://t.co/uXBc2viTTr
2018-03-29 04:08:26+00:00,"Earning season to begin soon, I am expecting positive earnings for $MSFT $AMZN $T #stock #Microsoft #Amazon"
2018-03-31 04:00:35+00:00,"$MSFT 
 
Using Microsoft to Play the Tech-Stock Downdraft
https://t.co/hCl7WiBqR9"
2018-04-04 20:56:51+00:00,"$MSFT Microsoft Up 2.9% Today.
Valuation, Profitability, and Dividend Safety Scores.
Stock Analysis: https://t.co/TFUMPzKFN5
#dividends #technology #valueinvesting #dividend #investing #growth #yield https://t.co/tU7Y35l3SO"
2018-04-04 17:00:16+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/5z5a5Fa62G $MSFT https://t.co/8ZbFYmYFtW"
2018-04-05 18:00:26+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/cKQN8z0QqG $MSFT https://t.co/FB7Qw2FS4D"
2018-04-05 16:25:48+00:00,$CIO $MS $MSFT Microsoft Stock Reaches Resistance After CIO Survey https://t.co/zFctJCBPg1
2018-04-05 05:30:25+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/OEk0tlYeoa $MSFT https://t.co/4DGmrkRizN"
2018-04-06 19:00:17+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/wdEWeMCgOO $MSFT https://t.co/Aw2zaGWlgi"
2018-04-06 06:30:21+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/ubQ13z7aHY $MSFT https://t.co/FsYpPmkzDs"
2018-04-07 23:18:03+00:00,"Breaking News on $MSFT --&gt; What Should Investors Do With Microsoft (MSFT) Stock?

Learn more: https://t.co/r40DG63sVf #Dow #stocks #swingtrading #daytrading #techstocks #Microsoft"
2018-04-07 23:18:01+00:00,"Breaking News on $MSFT --&gt; Why Trump Tweets Make https://t.co/sMMaNUSKY3, Inc. Stock a Hot Bargain

Learn more: https://t.co/r40DG63sVf #Dow #stocks #swingtrading #daytrading #techstocks #Microsoft"
2018-04-07 21:00:21+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/5zxEi03aot $MSFT https://t.co/cVYppnvzH8"
2018-04-07 07:30:21+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/x25HPsH9p8 $MSFT https://t.co/CBLia6V1zp"
2018-04-09 15:21:25+00:00,$CEO $MSFT Is Microsoft Stock a Buy? https://t.co/pHirtaExvt
2018-04-09 14:00:23+00:00,"#Microsoft #Stock Can Survive Volatility, Unlike the ""Popular"" Tech Plays https://t.co/eQ7fsOQjWn $MSFT https://t.co/yVAjdG51jn"
2018-04-09 11:16:20+00:00,"RT amigobulls ""Buy Microsoft Stock For The Long Haul $MSFT https://t.co/ZkB4PP53Az https://t.co/lHQ0aGJskF"""
2018-04-09 10:52:56+00:00,Buy Microsoft Stock For The Long Haul $MSFT https://t.co/E80TV3sBLL https://t.co/rqRQ8VQnAt
2018-04-10 13:25:19+00:00,"$MSFT Microsoft 
Valuation, Profitability, and Dividend Safety Scores.
Stock Analysis: https://t.co/TFUMPzKFN5
#dividends #technology #valueinvesting #dividend #investing #growth #yield https://t.co/WrUGCZ6CXH"
2018-04-10 11:41:14+00:00,#MSFT $MSFT - How is Microsoft's stock price doing so far? #trading https://t.co/tfCfdEw6DO
2018-04-10 07:11:05+00:00,"#LVMH keeps on going strong, stock gains 5 percent today setting a fresh all time high &gt;€275. Currently LVMH is my second biggest portfolio holding with a 5,1% weight. Top holding remains Microsoft with 5,4% weight. $MSFT"
2018-04-11 13:28:58+00:00,"Breaking News on $MSFT --&gt; Why Now Is the Right Time to Buy Nvidia (NVDA) Stock

Learn more: https://t.co/r40DG63sVf #Dow #stocks #swingtrading #daytrading #techstocks #Microsoft"
2018-04-12 22:57:10+00:00,"Hell yeah just got a Free Stock of $MSFT
Microsoft From Devonte  Use the link to get yours 

https://t.co/FNCJjjaQwf"
