Datetime,Text
2019-01-18 21:14:52+00:00,"Hm Capital Management Has Lowered Microsoft $MSFT Position by $493,962; Stock Declined; Raytheon Co $RTN Shareholder Capital Management Associates Lifted Stake  https://t.co/Q7ELsRJkPX"
2019-01-18 21:14:20+00:00,"As Wns Holdings LTD  $WNS Stock Price Declined, Neumeier Poma Investment Counsel Lowered Stake by $9.53 Million; As Microsoft $MSFT Stock Value Declined, Atalanta Sosnoff Capital Has Decreased Its Position  https://t.co/6td6hybmQr"
2019-01-18 20:17:00+00:00,"Massmutual Trust Company Fsb Has Increased Holding in Nextera Energy $NEE by $1.50 Billion as Stock Value Rose; Country Club Trust Company Lowered Its Microsoft $MSFT Position by $990,774; Shares Declined  https://t.co/GPmjMtMcoS"
2019-01-18 20:10:22+00:00,"Microsoft $MSFT Market Value Declined While Miller Investment Management LP Has Lowered Stake; Nexus Investment Management Boosted Its Holding in Enbridge $ENB by $614,400 as Stock Declined  https://t.co/leqceRCVe4"
2019-01-18 19:44:17+00:00,"As Microsoft $MSFT Stock Value Declined, Shareholder Parsec Financial Management Trimmed Its Position by $2.36 Million; As Exxon Mobil $XOM Stock Price Declined, Shareholder Salient Trust Company Lta Trimmed Position by $8.13 Million  https://t.co/hLxiGhQUlA"
2019-01-18 19:43:51+00:00,"Kentucky Retirement Systems Insurance Trust Fund Has Cut Apple $AAPL Position as Stock Price Declined; Microsoft $MSFT Share Value Declined While Intrust Bank Na Has Boosted Position by $379,848  https://t.co/sLsOBqGFkU"
2019-01-18 19:43:21+00:00,"As Microsoft $MSFT Stock Value Declined, Shareholder Ami Asset Management Has Upped Position; Par Pacific Holdings $PARR Share Value Declined While Schwab Charles Investment Management Has Decreased Its Position by $7.12 Million  https://t.co/f7WTp8S63Z"
2019-01-18 19:03:08+00:00,Iberiabank Has Increased Its Jpmorgan $JPM Position by $1.75 Million as Stock Value Declined; Dodge &amp; Cox Has Trimmed Its Microsoft $MSFT Stake by $157.78 Million; Market Value Declined  https://t.co/h004Hb1USn
2019-01-18 18:12:54+00:00,"As Lilly Eli &amp; Co Com $LLY Stock Rose, Palladium Partners Has Lifted Its Position; Cognios Capital Boosted Its Position in Microsoft $MSFT by $434,112  https://t.co/fCNIk24zKn"
2019-01-19 21:04:31+00:00,"Microsoft $MSFT Holder Cornerstone Advisors Has Cut Position by $460,218; Cognios Capital Has Upped Adobe $ADBE Holding by $1.06 Million as Stock Value Declined  https://t.co/GwRo7w3Bpv"
2019-01-19 20:20:44+00:00,"Benedict Financial Advisors Has Decreased Its Microsoft $MSFT Position by $511,518 as Stock Declined; As Vipshop Hldgs LTD $Call $VIPS Market Valuation Declined, Keywise Capital Management LTD Lifted Holding by $432,000  https://t.co/HsOib2e3Md"
2019-01-19 19:16:38+00:00,Cimarex Energy Co $XEC Stock Price Declined While Carval Investors Has Increased Holding; Glaxis Capital Management Stake in Microsoft $MSFT Has Lowered by $4.18 Million  https://t.co/DJXfgpPd0V
2019-01-19 19:13:41+00:00,"As Facebook $FB Stock Price Declined, Night Owl Capital Management Lifted Holding; Causeway Capital Management Has Decreased Microsoft $MSFT Holding by $44.00 Million  https://t.co/UK8z9IB6Vy"
